txn_id,user_id,timestamp,txn_amount,category,transaction_hour,is_weekend,hour_sin,hour_cos,txn_count_today,daily_total_spent,remaining_daily_capacity,txn_count_prev_7d,avg_spend_last_7days,spending_velocity_ratio,income_tier,user_tenure_days,is_new_user,pressure_score,monthly_savings_so_far,user_savings_streak,days_since_last_txn,clean_number_tier,rounded_amount,roundup_amount
TXN_00004945,USR_0121,2024-10-02 15:58:51,147,ecommerce,15,0,-0.7071,-0.7071,1,0.0,600.0,6,438.67,0.3351,Low,137,0,0.0056,0,0,5,3,200,53
TXN_00004946,USR_0121,2024-10-02 18:20:16,102,ecommerce,18,0,-1.0,-0.0,2,147.0,453.0,6,438.67,0.2325,Low,137,0,0.3635,53,0,0,3,150,48
TXN_00004947,USR_0121,2024-10-04 11:28:34,425,food_delivery,11,0,0.2588,-0.9659,1,0.0,600.0,4,304.25,1.3969,Low,139,0,0.0038,101,0,2,3,450,25
TXN_00004948,USR_0121,2024-10-04 20:56:19,625,shopping,20,0,-0.866,0.5,2,425.0,175.0,4,304.25,2.0542,Low,139,0,0.8093,126,0,0,3,650,25
TXN_00004949,USR_0121,2024-10-05 11:54:57,780,ride_sharing,11,1,0.2588,-0.9659,1,0.0,600.0,4,324.75,2.4018,Low,140,0,0.0239,151,6,1,3,800,20
TXN_00004950,USR_0121,2024-10-05 13:02:37,661,food_delivery,13,1,-0.2588,-0.9659,2,780.0,-180.0,4,324.75,2.0354,Low,140,0,0.95,171,0,0,3,700,39
TXN_00004951,USR_0121,2024-10-05 14:46:51,267,shopping,14,1,-0.5,-0.866,3,1441.0,-841.0,4,324.75,0.8222,Low,140,0,0.95,210,0,0,3,300,33
TXN_00004952,USR_0121,2024-10-05 15:39:16,734,shopping,15,1,-0.7071,-0.7071,4,1708.0,-1108.0,4,324.75,2.2602,Low,140,0,0.95,243,0,0,3,800,66
TXN_00004953,USR_0121,2024-10-09 08:20:09,641,ride_sharing,8,0,0.866,-0.5,1,0.0,600.0,8,467.62,1.3708,Low,144,0,0.0277,309,0,4,3,700,59
TXN_00004954,USR_0121,2024-10-09 12:08:58,659,ride_sharing,12,0,0.0,-1.0,2,641.0,-41.0,8,467.62,1.4092,Low,144,0,0.95,368,0,0,3,700,41
TXN_00004955,USR_0121,2024-10-09 16:47:55,738,shopping,16,0,-0.866,-0.5,3,1300.0,-700.0,8,467.62,1.5782,Low,144,0,0.95,409,0,0,3,800,62
TXN_00004956,USR_0121,2024-10-09 18:21:15,641,ecommerce,18,0,-1.0,-0.0,4,2038.0,-1438.0,8,467.62,1.3708,Low,144,0,0.95,471,0,0,3,700,59
TXN_00004957,USR_0121,2024-10-11 11:24:34,169,food_delivery,11,0,0.2588,-0.9659,1,0.0,600.0,10,617.1,0.2739,Low,146,0,0.0315,530,0,2,3,200,31
TXN_00004958,USR_0121,2024-10-11 11:45:16,227,food_delivery,11,0,0.2588,-0.9659,2,169.0,431.0,10,617.1,0.3678,Low,146,0,0.3756,561,0,0,3,250,23
TXN_00004959,USR_0121,2024-10-11 18:54:40,355,food_delivery,18,0,-1.0,-0.0,3,396.0,204.0,10,617.1,0.5753,Low,146,0,0.8607,584,0,0,3,400,45
TXN_00004960,USR_0121,2024-10-11 20:14:48,169,food_delivery,20,0,-0.866,0.5,4,751.0,-151.0,10,617.1,0.2739,Low,146,0,0.95,629,0,0,3,200,31
TXN_00004961,USR_0121,2024-10-16 07:01:06,658,shopping,7,0,0.9659,-0.2588,1,0.0,600.0,8,449.88,1.4626,Low,151,0,0.0179,660,0,5,3,700,42
TXN_00004962,USR_0121,2024-10-16 08:01:22,341,shopping,8,0,0.866,-0.5,2,658.0,-58.0,8,449.88,0.758,Low,151,0,0.95,702,0,0,3,400,59
TXN_00004963,USR_0121,2024-10-30 16:58:23,488,shopping,16,0,-0.866,-0.5,1,0.0,600.0,0,450.0,1.0844,Low,165,0,0.011,761,0,14,3,550,62
TXN_00004964,USR_0121,2024-10-31 08:59:50,649,shopping,8,0,0.866,-0.5,1,0.0,600.0,1,488.0,1.3299,Low,166,0,0.0184,823,7,1,3,700,51
TXN_00004965,USR_0121,2024-10-31 13:01:03,109,shopping,13,0,-0.2588,-0.9659,2,649.0,-49.0,1,488.0,0.2234,Low,166,0,0.95,874,0,0,3,150,41
TXN_00004966,USR_0121,2024-11-01 06:14:43,434,food_delivery,6,0,1.0,0.0,1,0.0,600.0,3,415.33,1.0449,Low,167,0,0.0241,0,8,1,3,500,66
TXN_00004967,USR_0121,2024-11-01 14:47:35,527,food_delivery,14,0,-0.5,-0.866,2,434.0,166.0,3,415.33,1.2689,Low,167,0,0.8344,66,0,0,3,550,23
TXN_00004968,USR_0121,2024-11-01 19:44:52,279,food_delivery,19,0,-0.9659,0.2588,3,961.0,-361.0,3,415.33,0.6717,Low,167,0,0.95,89,0,0,3,300,21
TXN_00004969,USR_0121,2024-11-02 00:31:45,538,ride_sharing,0,1,0.0,1.0,1,0.0,600.0,6,414.33,1.2985,Low,168,0,0.0171,110,8,1,3,600,62
TXN_00004970,USR_0121,2024-11-02 13:24:39,759,ride_sharing,13,1,-0.2588,-0.9659,2,538.0,62.0,6,414.33,1.8319,Low,168,0,0.95,172,0,0,3,800,41
TXN_00004971,USR_0121,2024-11-02 15:50:28,592,food_delivery,15,1,-0.7071,-0.7071,3,1297.0,-697.0,6,414.33,1.4288,Low,168,0,0.95,213,0,0,3,650,58
TXN_00004972,USR_0121,2024-11-02 16:01:37,615,ride_sharing,16,1,-0.866,-0.5,4,1889.0,-1289.0,6,414.33,1.4843,Low,168,0,0.95,271,0,0,3,650,35
TXN_00004973,USR_0121,2024-11-11 10:32:34,776,ecommerce,10,0,0.5,-0.866,1,0.0,600.0,0,450.0,1.7244,Low,177,0,0.0189,306,0,9,3,800,24
TXN_00004974,USR_0121,2024-11-11 14:21:49,505,shopping,14,0,-0.5,-0.866,2,776.0,-176.0,0,450.0,1.1222,Low,177,0,0.95,330,0,0,3,550,45
TXN_00004975,USR_0121,2024-11-11 23:00:10,545,food_delivery,23,0,-0.2588,0.9659,3,1281.0,-681.0,0,450.0,1.2111,Low,177,0,0.95,375,0,0,3,600,55
TXN_00004976,USR_0121,2024-11-13 08:16:25,331,ride_sharing,8,0,0.866,-0.5,1,0.0,600.0,3,608.67,0.5438,Low,179,0,0.0187,430,0,2,3,400,69
TXN_00004977,USR_0121,2024-11-13 09:31:40,113,ecommerce,9,0,0.7071,-0.7071,2,331.0,269.0,3,608.67,0.1857,Low,179,0,0.671,499,0,0,3,150,37
TXN_00004978,USR_0121,2024-11-18 12:12:10,581,food_delivery,12,0,0.0,-1.0,1,0.0,600.0,5,454.0,1.2797,Low,184,0,0.0342,536,0,5,3,650,69
TXN_00004979,USR_0121,2024-11-20 08:38:57,403,ride_sharing,8,0,0.866,-0.5,1,0.0,600.0,3,341.67,1.1795,Low,186,0,0.0289,605,0,2,3,450,47
TXN_00004980,USR_0121,2024-11-21 00:19:22,413,food_delivery,0,0,0.0,1.0,1,0.0,600.0,2,492.0,0.8394,Low,187,0,0.0236,652,8,1,3,450,37
TXN_00004981,USR_0121,2024-11-29 07:03:42,111,ride_sharing,7,0,0.9659,-0.2588,1,0.0,600.0,0,450.0,0.2467,Low,195,0,0.0296,689,0,8,3,150,39
TXN_00004982,USR_0121,2024-11-29 09:49:09,356,food_delivery,9,0,0.7071,-0.7071,2,111.0,489.0,0,450.0,0.7911,Low,195,0,0.2757,728,0,0,3,400,44
TXN_00004983,USR_0121,2024-11-29 13:44:42,763,ride_sharing,13,0,-0.2588,-0.9659,3,467.0,133.0,0,450.0,1.6956,Low,195,0,0.95,772,0,0,3,800,37
TXN_00004984,USR_0121,2024-11-29 18:37:45,450,ecommerce,18,0,-1.0,-0.0,4,1230.0,-630.0,0,450.0,1.0,Low,195,0,0.95,809,0,0,3,500,50
TXN_00004985,USR_0122,2024-09-01 08:51:54,275,food_delivery,8,1,0.866,-0.5,1,0.0,600.0,0,450.0,0.6111,Low,97,0,0.0318,0,0,0,3,300,25
TXN_00004986,USR_0122,2024-09-02 10:23:06,444,shopping,10,0,0.5,-0.866,1,0.0,600.0,1,275.0,1.6145,Low,98,0,0.0061,25,1,1,3,500,56
TXN_00004987,USR_0122,2024-09-02 12:10:09,616,ecommerce,12,0,0.0,-1.0,2,444.0,156.0,1,275.0,2.24,Low,98,0,0.843,81,0,0,3,650,34
TXN_00004988,USR_0122,2024-09-02 12:19:55,216,ecommerce,12,0,0.0,-1.0,3,1060.0,-460.0,1,275.0,0.7855,Low,98,0,0.95,115,0,0,3,250,34
TXN_00004989,USR_0122,2024-09-02 23:34:02,166,ride_sharing,23,0,-0.2588,0.9659,4,1276.0,-676.0,1,275.0,0.6036,Low,98,0,0.95,149,0,0,3,200,34
TXN_00004990,USR_0122,2024-09-11 07:32:08,573,food_delivery,7,0,0.9659,-0.2588,1,0.0,600.0,0,450.0,1.2733,Low,107,0,0.0332,183,0,9,3,600,27
TXN_00004991,USR_0122,2024-09-20 10:50:04,573,ride_sharing,10,0,0.5,-0.866,1,0.0,600.0,0,450.0,1.2733,Low,116,0,0.0044,210,0,9,3,600,27
TXN_00004992,USR_0122,2024-09-30 09:24:30,518,food_delivery,9,0,0.7071,-0.7071,1,0.0,600.0,0,450.0,1.1511,Low,126,0,0.0328,237,0,10,3,550,32
TXN_00004993,USR_0122,2024-09-30 12:58:12,473,food_delivery,12,0,0.0,-1.0,2,518.0,82.0,0,450.0,1.0511,Low,126,0,0.95,269,0,0,3,500,27
TXN_00004994,USR_0122,2024-09-30 17:50:16,643,food_delivery,17,0,-0.9659,-0.2588,3,991.0,-391.0,0,450.0,1.4289,Low,126,0,0.95,296,0,0,3,700,57
TXN_00004995,USR_0122,2024-09-30 20:08:52,167,food_delivery,20,0,-0.866,0.5,4,1634.0,-1034.0,0,450.0,0.3711,Low,126,0,0.95,353,0,0,3,200,33
TXN_00004996,USR_0122,2024-10-01 00:45:01,500,ride_sharing,0,0,0.0,1.0,1,0.0,600.0,4,450.25,1.1105,Low,127,0,0.019,0,5,1,3,550,50
TXN_00004997,USR_0122,2024-10-01 07:34:12,314,ride_sharing,7,0,0.9659,-0.2588,2,500.0,100.0,4,450.25,0.6974,Low,127,0,0.9241,50,0,0,3,350,36
TXN_00004998,USR_0122,2024-10-01 10:07:25,473,food_delivery,10,0,0.5,-0.866,3,814.0,-214.0,4,450.25,1.0505,Low,127,0,0.95,86,0,0,3,500,27
TXN_00004999,USR_0122,2024-10-03 17:58:41,644,food_delivery,17,0,-0.9659,-0.2588,1,0.0,600.0,7,441.14,1.4598,Low,129,0,0.0247,113,0,2,3,700,56
TXN_00005000,USR_0122,2024-10-03 19:06:38,723,food_delivery,19,0,-0.9659,0.2588,2,644.0,-44.0,7,441.14,1.6389,Low,129,0,0.95,169,0,0,3,750,27
TXN_00005001,USR_0122,2024-10-06 08:07:18,780,ride_sharing,8,1,0.866,-0.5,1,0.0,600.0,9,495.0,1.5758,Low,132,0,0.0003,196,0,3,3,800,20
TXN_00005002,USR_0122,2024-10-06 18:30:35,330,shopping,18,1,-1.0,-0.0,2,780.0,-180.0,9,495.0,0.6667,Low,132,0,0.95,216,0,0,3,350,20
TXN_00005003,USR_0122,2024-10-07 06:48:24,794,ride_sharing,6,0,1.0,0.0,1,0.0,600.0,11,505.91,1.5695,Low,133,0,0.0324,236,6,1,3,850,56
TXN_00005004,USR_0122,2024-10-07 13:31:36,373,shopping,13,0,-0.2588,-0.9659,2,794.0,-194.0,11,505.91,0.7373,Low,133,0,0.95,292,0,0,3,400,27
TXN_00005005,USR_0122,2024-10-12 08:33:25,174,ride_sharing,8,1,0.866,-0.5,1,0.0,600.0,4,569.25,0.3057,Low,138,0,0.0294,319,0,5,3,200,26
TXN_00005006,USR_0122,2024-10-12 09:51:16,759,ecommerce,9,1,0.7071,-0.7071,2,174.0,426.0,4,569.25,1.3333,Low,138,0,0.3971,345,0,0,3,800,41
TXN_00005007,USR_0122,2024-10-12 17:53:35,515,shopping,17,1,-0.9659,-0.2588,3,933.0,-333.0,4,569.25,0.9047,Low,138,0,0.95,386,0,0,3,550,35
TXN_00005008,USR_0122,2024-10-12 22:34:09,694,shopping,22,1,-0.5,0.866,4,1448.0,-848.0,4,569.25,1.2191,Low,138,0,0.95,421,0,0,3,750,56
TXN_00005009,USR_0122,2024-10-24 08:02:41,367,ecommerce,8,0,0.866,-0.5,1,0.0,600.0,0,450.0,0.8156,Low,150,0,0.0072,477,0,12,3,400,33
TXN_00005010,USR_0122,2024-10-24 12:58:58,779,shopping,12,0,0.0,-1.0,2,367.0,233.0,0,450.0,1.7311,Low,150,0,0.7173,510,0,0,3,800,21
TXN_00005011,USR_0122,2024-10-24 19:51:09,549,shopping,19,0,-0.9659,0.2588,3,1146.0,-546.0,0,450.0,1.22,Low,150,0,0.95,531,0,0,3,600,51
TXN_00005012,USR_0122,2024-10-27 17:05:08,436,food_delivery,17,1,-0.9659,-0.2588,1,0.0,600.0,3,565.0,0.7717,Low,153,0,0.0381,582,0,3,3,500,64
TXN_00005013,USR_0122,2024-10-30 07:20:37,512,ride_sharing,7,0,0.9659,-0.2588,1,0.0,600.0,4,532.75,0.9611,Low,156,0,0.002,646,0,3,3,550,38
TXN_00005014,USR_0122,2024-10-30 14:20:33,770,shopping,14,0,-0.5,-0.866,2,512.0,88.0,4,532.75,1.4453,Low,156,0,0.95,684,0,0,3,800,30
TXN_00005015,USR_0122,2024-11-02 07:50:30,634,shopping,7,1,0.9659,-0.2588,1,0.0,600.0,3,572.67,1.1071,Low,159,0,0.0006,0,0,3,3,700,66
TXN_00005016,USR_0122,2024-11-02 08:30:05,718,food_delivery,8,1,0.866,-0.5,2,634.0,-34.0,3,572.67,1.2538,Low,159,0,0.95,66,0,0,3,750,32
TXN_00005017,USR_0122,2024-11-02 18:58:23,620,food_delivery,18,1,-1.0,-0.0,3,1352.0,-752.0,3,572.67,1.0827,Low,159,0,0.95,98,0,0,3,650,30
TXN_00005018,USR_0122,2024-11-08 05:58:34,282,ecommerce,5,0,0.9659,0.2588,1,0.0,600.0,3,657.33,0.429,Low,165,0,0.0365,128,0,6,3,350,68
TXN_00005019,USR_0122,2024-11-08 09:58:16,546,food_delivery,9,0,0.7071,-0.7071,2,282.0,318.0,3,657.33,0.8306,Low,165,0,0.5977,196,0,0,3,600,54
TXN_00005020,USR_0122,2024-11-08 19:47:52,206,shopping,19,0,-0.9659,0.2588,3,828.0,-228.0,3,657.33,0.3134,Low,165,0,0.95,250,0,0,3,250,44
TXN_00005021,USR_0122,2024-11-23 09:57:09,420,ecommerce,9,1,0.7071,-0.7071,1,0.0,600.0,0,450.0,0.9333,Low,180,0,0.0045,294,0,15,3,450,30
TXN_00005022,USR_0122,2024-11-23 11:18:23,105,shopping,11,1,0.2588,-0.9659,2,420.0,180.0,0,450.0,0.2333,Low,180,0,0.8062,324,0,0,3,150,45
TXN_00005023,USR_0122,2024-11-23 13:02:08,578,ecommerce,13,1,-0.2588,-0.9659,3,525.0,75.0,0,450.0,1.2844,Low,180,0,0.95,369,0,0,3,600,22
TXN_00005024,USR_0122,2024-11-30 08:22:22,711,shopping,8,1,0.866,-0.5,1,0.0,600.0,3,367.67,1.9338,Low,187,0,0.0071,391,0,7,3,750,39
TXN_00005025,USR_0122,2024-11-30 19:28:08,104,ride_sharing,19,1,-0.9659,0.2588,2,711.0,-111.0,3,367.67,0.2829,Low,187,0,0.95,430,0,0,3,150,46
TXN_00005026,USR_0123,2024-09-02 15:35:53,614,ride_sharing,15,0,-0.7071,-0.7071,1,0.0,600.0,0,450.0,1.3644,Low,153,0,0.0319,0,0,0,3,650,36
TXN_00005027,USR_0123,2024-09-02 18:57:42,235,ride_sharing,18,0,-1.0,-0.0,2,614.0,-14.0,0,450.0,0.5222,Low,153,0,0.95,36,0,0,3,300,65
TXN_00005028,USR_0123,2024-09-02 20:24:19,251,shopping,20,0,-0.866,0.5,3,849.0,-249.0,0,450.0,0.5578,Low,153,0,0.95,101,0,0,3,300,49
TXN_00005029,USR_0123,2024-09-14 13:09:53,653,shopping,13,1,-0.2588,-0.9659,1,0.0,600.0,0,450.0,1.4511,Low,165,0,0.0286,150,0,12,3,700,47
TXN_00005030,USR_0123,2024-09-14 18:46:04,646,ride_sharing,18,1,-1.0,-0.0,2,653.0,-53.0,0,450.0,1.4356,Low,165,0,0.95,197,0,0,3,700,54
TXN_00005031,USR_0123,2024-09-14 21:57:31,426,food_delivery,21,1,-0.7071,0.7071,3,1299.0,-699.0,0,450.0,0.9467,Low,165,0,0.95,251,0,0,3,450,24
TXN_00005032,USR_0123,2024-09-25 08:47:11,237,shopping,8,0,0.866,-0.5,1,0.0,600.0,0,450.0,0.5267,Low,176,0,0.0198,275,0,11,3,300,63
TXN_00005033,USR_0123,2024-09-25 17:55:44,345,food_delivery,17,0,-0.9659,-0.2588,2,237.0,363.0,0,450.0,0.7667,Low,176,0,0.525,338,0,0,3,400,55
TXN_00005034,USR_0123,2024-09-25 18:46:18,374,ecommerce,18,0,-1.0,-0.0,3,582.0,18.0,0,450.0,0.8311,Low,176,0,0.95,393,0,0,3,400,26
TXN_00005035,USR_0123,2024-09-25 21:35:43,115,ride_sharing,21,0,-0.7071,0.7071,4,956.0,-356.0,0,450.0,0.2556,Low,176,0,0.95,419,0,0,3,150,35
TXN_00005036,USR_0123,2024-10-12 12:44:22,109,ecommerce,12,1,0.0,-1.0,1,0.0,600.0,0,450.0,0.2422,Low,193,0,0.0048,0,0,17,3,150,41
TXN_00005037,USR_0123,2024-10-12 13:57:03,662,ride_sharing,13,1,-0.2588,-0.9659,2,109.0,491.0,0,450.0,1.4711,Low,193,0,0.2871,41,0,0,3,700,38
TXN_00005038,USR_0123,2024-10-24 11:07:59,769,ride_sharing,11,0,0.2588,-0.9659,1,0.0,600.0,0,450.0,1.7089,Low,205,0,0.0088,79,0,12,3,800,31
TXN_00005039,USR_0123,2024-10-24 17:57:35,768,shopping,17,0,-0.9659,-0.2588,2,769.0,-169.0,0,450.0,1.7067,Low,205,0,0.95,110,0,0,3,800,32
TXN_00005040,USR_0123,2024-10-24 19:47:57,744,shopping,19,0,-0.9659,0.2588,3,1537.0,-937.0,0,450.0,1.6533,Low,205,0,0.95,142,0,0,3,800,56
TXN_00005041,USR_0123,2024-10-31 16:36:27,749,food_delivery,16,0,-0.866,-0.5,1,0.0,600.0,3,760.33,0.9851,Low,212,0,0.0153,198,0,7,3,800,51
TXN_00005042,USR_0123,2024-10-31 19:47:18,427,ride_sharing,19,0,-0.9659,0.2588,2,749.0,-149.0,3,760.33,0.5616,Low,212,0,0.95,249,0,0,3,450,23
TXN_00005043,USR_0123,2024-10-31 21:24:04,606,ecommerce,21,0,-0.7071,0.7071,3,1176.0,-576.0,3,760.33,0.797,Low,212,0,0.95,272,0,0,3,650,44
TXN_00005044,USR_0123,2024-11-06 07:59:19,751,shopping,7,0,0.9659,-0.2588,1,0.0,600.0,3,594.0,1.2643,Low,218,0,0.0289,0,0,6,3,800,49
TXN_00005045,USR_0123,2024-11-06 18:59:09,331,shopping,18,0,-1.0,-0.0,2,751.0,-151.0,3,594.0,0.5572,Low,218,0,0.95,49,0,0,3,400,69
TXN_00005046,USR_0123,2024-11-09 00:56:41,369,ecommerce,0,1,0.0,1.0,1,0.0,600.0,2,541.0,0.6821,Low,221,0,0.0041,118,0,3,3,400,31
TXN_00005047,USR_0123,2024-11-09 16:50:34,113,ecommerce,16,1,-0.866,-0.5,2,369.0,231.0,2,541.0,0.2089,Low,221,0,0.728,149,0,0,3,150,37
TXN_00005048,USR_0123,2024-11-09 19:58:58,759,shopping,19,1,-0.9659,0.2588,3,482.0,118.0,2,541.0,1.403,Low,221,0,0.95,186,0,0,3,800,41
TXN_00005049,USR_0123,2024-11-15 08:15:05,449,ecommerce,8,0,0.866,-0.5,1,0.0,600.0,3,413.67,1.0854,Low,227,0,0.0388,227,0,6,3,500,51
TXN_00005050,USR_0123,2024-11-15 17:15:45,233,shopping,17,0,-0.9659,-0.2588,2,449.0,151.0,3,413.67,0.5633,Low,227,0,0.8473,278,0,0,3,300,67
TXN_00005051,USR_0123,2024-11-23 06:23:00,445,ecommerce,6,1,1.0,0.0,1,0.0,600.0,0,450.0,0.9889,Low,235,0,0.0219,345,0,8,3,500,55
TXN_00005052,USR_0123,2024-11-23 18:59:38,107,shopping,18,1,-1.0,-0.0,2,445.0,155.0,0,450.0,0.2378,Low,235,0,0.8673,400,0,0,3,150,43
TXN_00005053,USR_0123,2024-11-26 12:24:54,477,food_delivery,12,0,0.0,-1.0,1,0.0,600.0,2,276.0,1.7283,Low,238,0,0.0059,443,0,3,3,500,23
TXN_00005054,USR_0123,2024-11-26 14:30:48,751,ecommerce,14,0,-0.5,-0.866,2,477.0,123.0,2,276.0,2.721,Low,238,0,0.9211,466,0,0,3,800,49
TXN_00005055,USR_0123,2024-11-28 11:22:36,201,food_delivery,11,0,0.2588,-0.9659,1,0.0,600.0,4,445.0,0.4517,Low,240,0,0.0147,515,0,2,3,250,49
TXN_00005056,USR_0123,2024-11-28 16:21:58,479,ecommerce,16,0,-0.866,-0.5,2,201.0,399.0,4,445.0,1.0764,Low,240,0,0.4535,564,0,0,3,500,21
TXN_00005057,USR_0123,2024-11-28 17:21:36,420,ride_sharing,17,0,-0.9659,-0.2588,3,680.0,-80.0,4,445.0,0.9438,Low,240,0,0.95,585,0,0,3,450,30
TXN_00005058,USR_0123,2024-11-28 19:13:07,601,food_delivery,19,0,-0.9659,0.2588,4,1100.0,-500.0,4,445.0,1.3506,Low,240,0,0.95,615,0,0,3,650,49
TXN_00005059,USR_0124,2024-09-02 13:29:22,323,shopping,13,0,-0.2588,-0.9659,1,0.0,600.0,0,450.0,0.7178,Low,161,0,0.0203,0,0,0,3,350,27
TXN_00005060,USR_0124,2024-09-05 14:06:16,275,food_delivery,14,0,-0.5,-0.866,1,0.0,600.0,1,323.0,0.8514,Low,164,0,0.0348,27,0,3,3,300,25
TXN_00005062,USR_0124,2024-09-12 10:05:30,792,food_delivery,10,0,0.5,-0.866,2,779.0,-179.0,1,275.0,2.88,Low,171,0,0.95,73,0,0,3,850,58
TXN_00005061,USR_0124,2024-09-12 10:05:49,779,food_delivery,10,0,0.5,-0.866,1,0.0,600.0,1,275.0,2.8327,Low,171,0,0.0174,52,0,7,3,800,21
TXN_00005063,USR_0124,2024-09-12 13:42:47,329,shopping,13,0,-0.2588,-0.9659,3,1571.0,-971.0,1,275.0,1.1964,Low,171,0,0.95,131,0,0,3,350,21
TXN_00005064,USR_0124,2024-09-12 19:22:59,507,shopping,19,0,-0.9659,0.2588,4,1900.0,-1300.0,1,275.0,1.8436,Low,171,0,0.95,152,0,0,3,550,43
TXN_00005065,USR_0124,2024-09-13 06:27:57,631,shopping,6,0,1.0,0.0,1,0.0,600.0,4,601.75,1.0486,Low,172,0,0.0341,195,3,1,3,700,69
TXN_00005066,USR_0124,2024-09-24 15:30:11,784,shopping,15,0,-0.7071,-0.7071,1,0.0,600.0,0,450.0,1.7422,Low,183,0,0.0056,264,0,11,3,850,66
TXN_00005067,USR_0124,2024-09-24 18:42:13,247,food_delivery,18,0,-1.0,-0.0,2,784.0,-184.0,0,450.0,0.5489,Low,183,0,0.95,330,0,0,3,300,53
TXN_00005068,USR_0124,2024-09-24 22:58:04,616,ride_sharing,22,0,-0.5,0.866,3,1031.0,-431.0,0,450.0,1.3689,Low,183,0,0.95,383,0,0,3,650,34
TXN_00005069,USR_0124,2024-09-27 01:39:21,455,shopping,1,0,0.2588,0.9659,1,0.0,600.0,3,549.0,0.8288,Low,186,0,0.0041,417,0,3,3,500,45
TXN_00005070,USR_0124,2024-09-27 10:06:54,307,ecommerce,10,0,0.5,-0.866,2,455.0,145.0,3,549.0,0.5592,Low,186,0,0.8739,462,0,0,3,350,43
TXN_00005071,USR_0124,2024-09-27 17:59:47,464,food_delivery,17,0,-0.9659,-0.2588,3,762.0,-162.0,3,549.0,0.8452,Low,186,0,0.95,505,0,0,3,500,36
TXN_00005072,USR_0124,2024-09-27 18:05:46,239,ride_sharing,18,0,-1.0,-0.0,4,1226.0,-626.0,3,549.0,0.4353,Low,186,0,0.95,541,0,0,3,300,61
TXN_00005073,USR_0124,2024-09-30 19:40:29,759,ride_sharing,19,0,-0.9659,0.2588,1,0.0,600.0,7,444.57,1.7073,Low,189,0,0.0134,602,0,3,3,800,41
TXN_00005074,USR_0124,2024-10-02 18:38:42,780,shopping,18,0,-1.0,-0.0,1,0.0,600.0,5,444.8,1.7536,Low,191,0,0.0327,0,0,2,3,800,20
TXN_00005075,USR_0124,2024-10-04 17:17:47,345,shopping,17,0,-0.9659,-0.2588,1,0.0,600.0,6,500.67,0.6891,Low,193,0,0.0341,20,0,2,3,400,55
TXN_00005076,USR_0124,2024-10-04 18:08:27,581,food_delivery,18,0,-1.0,-0.0,2,345.0,255.0,6,500.67,1.1605,Low,193,0,0.7047,75,0,0,3,650,69
TXN_00005077,USR_0124,2024-10-06 18:47:10,423,food_delivery,18,1,-1.0,-0.0,1,0.0,600.0,4,616.25,0.6864,Low,195,0,0.0364,144,0,2,3,450,27
TXN_00005078,USR_0124,2024-10-14 09:53:02,627,shopping,9,0,0.7071,-0.7071,1,0.0,600.0,0,450.0,1.3933,Low,203,0,0.0358,171,0,8,3,650,23
TXN_00005079,USR_0124,2024-10-14 15:11:33,252,shopping,15,0,-0.7071,-0.7071,2,627.0,-27.0,0,450.0,0.56,Low,203,0,0.95,194,0,0,3,300,48
TXN_00005080,USR_0124,2024-10-14 16:47:56,755,food_delivery,16,0,-0.866,-0.5,3,879.0,-279.0,0,450.0,1.6778,Low,203,0,0.95,242,0,0,3,800,45
TXN_00005081,USR_0124,2024-10-24 00:31:03,321,food_delivery,0,0,0.0,1.0,1,0.0,600.0,0,450.0,0.7133,Low,213,0,0.0271,287,0,10,3,350,29
TXN_00005082,USR_0124,2024-10-24 18:03:11,745,shopping,18,0,-1.0,-0.0,2,321.0,279.0,0,450.0,1.6556,Low,213,0,0.625,316,0,0,3,800,55
TXN_00005083,USR_0124,2024-10-24 18:33:59,237,ecommerce,18,0,-1.0,-0.0,3,1066.0,-466.0,0,450.0,0.5267,Low,213,0,0.95,371,0,0,3,300,63
TXN_00005084,USR_0124,2024-10-24 20:55:37,178,ride_sharing,20,0,-0.866,0.5,4,1303.0,-703.0,0,450.0,0.3956,Low,213,0,0.95,434,0,0,3,200,22
TXN_00005085,USR_0124,2024-11-03 12:04:33,175,ride_sharing,12,1,0.0,-1.0,1,0.0,600.0,0,450.0,0.3889,Low,223,0,0.028,0,0,10,3,200,25
TXN_00005086,USR_0124,2024-11-03 12:42:30,215,food_delivery,12,1,0.0,-1.0,2,175.0,425.0,0,450.0,0.4778,Low,223,0,0.4158,25,0,0,3,250,35
TXN_00005087,USR_0124,2024-11-03 19:46:47,377,food_delivery,19,1,-0.9659,0.2588,3,390.0,210.0,0,450.0,0.8378,Low,223,0,0.8486,60,0,0,3,400,23
TXN_00005088,USR_0124,2024-11-04 18:29:49,272,ecommerce,18,0,-1.0,-0.0,1,0.0,600.0,3,255.67,1.0639,Low,224,0,0.022,83,4,1,3,300,28
TXN_00005089,USR_0124,2024-11-10 10:06:33,469,food_delivery,10,1,0.5,-0.866,1,0.0,600.0,4,259.75,1.8056,Low,230,0,0.0069,111,0,6,3,500,31
TXN_00005090,USR_0124,2024-11-16 04:31:41,670,food_delivery,4,1,0.866,0.5,1,0.0,600.0,1,469.0,1.4286,Low,236,0,0.0179,142,0,6,3,700,30
TXN_00005091,USR_0124,2024-11-16 14:12:35,147,ecommerce,14,1,-0.5,-0.866,2,670.0,-70.0,1,469.0,0.3134,Low,236,0,0.95,172,0,0,3,200,53
